speech_id,url,title,author,date,year,word_count,jurisdiction,jurisdiction_category,country_method,institution_alias,inflation_mentioned,inflation_persistence,persistence_pattern,persistence_phrase,policy_clause_count,hawkishness_score,tone_mixedness,tone_signal_strength,tone_valid,tone_label
de71230cee3aa9dc,https://www.bis.org/review/r181016c.htm,Elisa Ferreira: Resolution and early supervisory intervention,Elisa Ferreira,2018-09-18 00:00:00,2018,1125,Portugal,national,institution_alias,Bank of Portugal,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
d36934d68e3e95bc,https://www.bis.org/review/r181016d.htm,Benoît Cœuré: Forward guidance and policy normalisation,Benoît Cœuré,2018-09-17 00:00:00,2018,4378,European Union,supranational,institution_alias,European Central Bank,True,False,,,94,0.40642663,0.81285326,0.43671558,True,dovish
f288282b0ac1febf,https://www.bis.org/review/r181016e.htm,Norman Chan: Hong Kong's pivotal role in infrastructure financing,Norman T L Chan,2018-10-15 00:00:00,2018,1670,Hong Kong SAR,territory,institution_alias,Hong Kong Monetary Authority,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
cc37dd449c89e79b,https://www.bis.org/review/r181016b.htm,Haruhiko Kuroda: Globalization and monetary policy,Haruhiko Kuroda,2018-10-15 00:00:00,2018,1323,Japan,national,institution_alias,Bank of Japan,True,False,,,29,0.65175959,0.69648082,0.44010246,True,hawkish
7e13b13cb08ab948,https://www.bis.org/review/r181016f.htm,Benoît Cœuré: Waiting for ESTER - the road ahead for interest rate benchmark reform,Benoît Cœuré,2018-09-25 00:00:00,2018,2863,European Union,supranational,institution_alias,European Central Bank,False,False,,,20,0.34253446,0.68506891,0.47864883,True,dovish
2e45b4b6b529360b,https://www.bis.org/review/r181018a.htm,Lael Brainard: FinTech and the search for full stack financial inclusion,Lael Brainard,2018-10-17 00:00:00,2018,5173,United States,national,institution_alias,Board of Governors of the Federal Reserve System,False,False,,,1,0.67393180,0.65213640,0.88954884,True,hawkish
9e3bd8ef07b154ff,https://www.bis.org/review/r181018b.htm,Guy Debelle: The state of the labour market,Guy Debelle,2018-10-17 00:00:00,2018,3402,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,30,0.57423647,0.85152706,0.52562757,True,hawkish
fb00e6d6d864118d,https://www.bis.org/review/r181017a.htm,Peter Praet: Economic policymaking under uncertainty,Peter Praet,2018-10-17 00:00:00,2018,3525,European Union,supranational,institution_alias,European Central Bank,True,False,,,58,0.38067589,0.76135179,0.60928449,True,dovish
286f352c21179344,https://www.bis.org/review/r181017b.htm,"Makoto Sakurai: Economic activity, prices, and monetary policy in Japan",Makoto Sakurai,2018-10-11 00:00:00,2018,159,Japan,national,institution_alias,Bank of Japan,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
34ff36231fed627f,https://www.bis.org/review/r181019a.htm,Randal K Quarles: Don't chase the needles - an optimistic assessment of the economic outlook and monetary policy,Randal K Quarles,2018-10-18 00:00:00,2018,2825,United States,national,institution_alias,Board of Governors of the Federal Reserve System,True,False,,,34,0.52481446,0.95037108,0.55318314,True,balanced
e6d7e86fc9e37a12,https://www.bis.org/review/r181019b.htm,Lesetja Kganyago: Lessons from the economics of populism,Lesetja Kganyago,2018-10-19 00:00:00,2018,3444,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,28,0.56968252,0.86063496,0.57436780,True,hawkish
7ac0b487e893511c,https://www.bis.org/review/r181019c.htm,François Groepe: The monetary policy outlook and challenges in South Africa,François Groepe,2018-10-19 00:00:00,2018,2543,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,56,0.60076605,0.79846790,0.65377748,True,hawkish
ab7f0cbeaa00f32d,https://www.bis.org/review/r181019d.htm,Elliot Mwebya: Developing a legal framework for the regulation of payment systems in Uganda,Elliot Mwebya,2018-10-01 00:00:00,2018,998,Uganda,national,institution_alias,Bank of Uganda,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
afe15ff95b80ce82,https://www.bis.org/review/r181018c.htm,Florin Georgescu: Challenging the status quo in management and economics,Florin Georgescu,2018-10-11 00:00:00,2018,965,Romania,national,institution_alias,National Bank of Romania,True,False,,,1,0.63685177,0.72629646,0.63409380,True,hawkish
797d1c5330cb8618,https://www.bis.org/review/r181018d.htm,Øystein Olsen: Launch of the new 50-krone and 500-krone banknotes,Øystein Olsen,2018-10-18 00:00:00,2018,1374,Norway,national,institution_alias,Norges Bank,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
f98f0fb6ec932aef,https://www.bis.org/review/r181018e.htm,Pablo Hernández de Cos: The new bank provisioning standards - implementation challenges and financial stability implications,Pablo Hernández de Cos,2018-10-18 00:00:00,2018,2353,Spain,national,institution_alias,Bank of Spain,False,False,,,4,0.35920233,0.71840465,0.32340520,True,dovish
861028baf265f975,https://www.bis.org/review/r181018f.htm,Caroline Abel: Digital payments,Caroline Abel,2018-08-16 00:00:00,2018,608,Seychelles,national,institution_alias,Central Bank of Seychelles,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
530909a5ee5d80c5,https://www.bis.org/review/r181018g.htm,Lael Brainard: Community investment in Denver,Lael Brainard,2018-10-15 00:00:00,2018,1251,United States,national,institution_alias,Board of Governors of the Federal Reserve System,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
fe193a936f22bf67,https://www.bis.org/review/r181018h.htm,Emmanuel Tumusiime-Mutebile: The importance of central bank independence while ensuring public accountability,Emmanuel Tumusiime-Mutebile,2018-09-27 00:00:00,2018,672,Uganda,national,institution_alias,Bank of Uganda,True,False,,,6,0.48415146,0.96830292,0.42285264,True,balanced
726251c7d391bbd2,https://www.bis.org/review/r181018i.htm,Emmanuel Tumusiime-Mutebile: The future of banking in a digital and disruptive environment,Emmanuel Tumusiime-Mutebile,2018-08-06 00:00:00,2018,966,Uganda,national,institution_alias,Bank of Uganda,False,False,,,1,0.42593200,0.85186399,0.24750261,True,dovish
d3b103bfccf87cc6,https://www.bis.org/review/r181023a.htm,Guy Debelle: Remarks - The Walkley Business Journalism Award,Guy Debelle,2018-10-22 00:00:00,2018,1150,Australia,national,institution_alias,Reserve Bank of Australia,True,False,,,2,0.69540932,0.60918135,0.76877508,True,hawkish
15e5554401bebaba,https://www.bis.org/review/r181023b.htm,Margarita Delgado: Banking business model - challenges and opportunities,Margarita Delgado,2018-10-09 00:00:00,2018,2532,Spain,national,institution_alias,Bank of Spain,False,False,,,2,0.55780863,0.88438275,0.29512685,True,hawkish
ed25aa151fcba60d,https://www.bis.org/review/r181023c.htm,Encik Adnan Zaylani Mohamad Zahid: Distribution in a digital economy - Customer @ Core,Encik Adnan Zaylani Mohamad Zahid,2018-10-18 00:00:00,2018,2128,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
b138a6b0bf3f8597,https://www.bis.org/review/r181024a.htm,Daniel Mminele: Transitioning to new interest rate benchmarks: Why is this important for financial policy?,Daniel Mminele,2018-10-23 00:00:00,2018,4143,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,44,0.38759227,0.77518454,0.45527531,True,dovish
e06d3c95013f830b,https://www.bis.org/review/r181024b.htm,Nor Shamsiah Mohd Yunus: Re-envisioning financial stability - the path forward,Nor Shamsiah Mohd Yunus,2018-10-23 00:00:00,2018,1940,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,1,0.75952022,0.48095957,0.88399128,True,hawkish
802d337effed4353,https://www.bis.org/review/r181024c.htm,Ed Sibley: Report on Local Public Banking and work of Central Bank of Ireland,Ed Sibley,2018-10-23 00:00:00,2018,1446,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,2,0.63742476,0.72515047,0.69080237,True,hawkish
2ef174cbecc12fe0,https://www.bis.org/review/r181025a.htm,Carolyn Wilkins: Release of the Monetary Policy Report,Carolyn Wilkins,2018-10-24 00:00:00,2018,1308,Canada,national,institution_alias,Bank of Canada,True,True,inflation_for_longer,inflation and more persistent,27,0.58442525,0.83114949,0.47904446,True,hawkish
6f64bad9d4c151f7,https://www.bis.org/review/r181025b.htm,Mark Carney: True finance - ten years after the financial crisis,Mark Carney,2018-10-19 00:00:00,2018,6313,United Kingdom,national,institution_alias,Bank of England,True,False,,,12,0.63443495,0.73113010,0.52309507,True,hawkish
f6ce70bffcd32d3b,https://www.bis.org/review/r181029a.htm,Mario Draghi: ECB press conference - introductory statement,Mario Draghi,2018-10-25 00:00:00,2018,1125,European Union,supranational,institution_alias,European Central Bank,True,False,,,22,0.46204218,0.92408436,0.69936684,True,balanced
e6fb7575eded5384,https://www.bis.org/review/r181029b.htm,Richard H Clarida: Outlook for the US economy and monetary policy,Richard Clarida,2018-10-25 00:00:00,2018,2627,United States,national,institution_alias,Board of Governors of the Federal Reserve System,True,False,,,46,0.61752218,0.76495564,0.64127814,True,hawkish
4f7ca2de370d7714,https://www.bis.org/review/r181029c.htm,François Villeroy de Galhau: Exiting unconventional monetary policies in an uncertain world,François Villeroy de Galhau,2018-10-25 00:00:00,2018,1881,France,national,institution_alias,Bank of France,True,False,,,33,0.52113035,0.95773930,0.45917381,True,balanced
103345332c82d464,https://www.bis.org/review/r181029d.htm,Mario Draghi: Central bank independence,Mario Draghi,2018-10-26 00:00:00,2018,4516,European Union,supranational,institution_alias,European Central Bank,True,True,second_round_or_deanchoring,de-anchor inflation expectations,100,0.47807165,0.95614330,0.50121417,True,balanced
674fa94765006ce3,https://www.bis.org/review/r181031f.htm,John A Rolle: Industry solutions to the withdrawal of correspondent banking relationships,John A Rolle,2018-10-29 00:00:00,2018,681,The Bahamas,national,institution_alias,Central Bank of The Bahamas,False,False,,,1,0.63183246,0.73633507,0.53247645,True,hawkish
a9c62b323c4a4009,https://www.bis.org/review/r181031e.htm,"Sabine Lautenschläger: Ten years after the crisis - risks, rules and supervision",Sabine Lautenschläger,2018-10-30 00:00:00,2018,3153,European Union,supranational,institution_alias,European Central Bank,False,False,,,2,0.14289701,0.28579402,0.75397971,True,dovish
aa9ccf3982ac9a56,https://www.bis.org/review/r181031b.htm,"Ed Sibley: Culture, diversity and the way forward",Ed Sibley,2018-10-25 00:00:00,2018,3218,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,1,0.33762442,0.67524884,0.63834473,True,dovish
3733762be9865db8,https://www.bis.org/review/r181031a.htm,Stephen S Poloz: Opening statement before the House of Commons Standing Committee on Finance,Stephen S Poloz,2018-10-30 00:00:00,2018,1025,Canada,national,institution_alias,Bank of Canada,True,False,,,16,0.62748728,0.74502544,0.47672938,True,hawkish
ccf5947bcd2f83f7,https://www.bis.org/review/r181031d.htm,Philip R Lane: Trends and cycles in financial intermediation,Philip R Lane,2018-10-30 00:00:00,2018,4468,Ireland,national,institution_alias,Central Bank of Ireland,False,False,,,5,0.24372912,0.48745824,0.71076922,True,dovish
0ed8df631aaf4d1f,https://www.bis.org/review/r181030b.htm,"Masazumi Wakatabe: The post-crisis world - evolution of the economy, economics, and central banks",Masazumi Wakatabe,2018-10-25 00:00:00,2018,6002,Japan,national,institution_alias,Bank of Japan,True,False,,,14,0.50143490,0.99713020,0.38969886,True,balanced
282ab48a8e6d938b,https://www.bis.org/review/r181030d.htm,Sam Woods: Good cop/bad cop,Sam Woods,2018-10-25 00:00:00,2018,2890,United Kingdom,national,institution_alias,Bank of England,False,False,,,1,0.58189207,0.83621587,0.62219604,True,hawkish
754ce809487f404e,https://www.bis.org/review/r181030f.htm,"Anita Angelovska Bezhoska: Perspectives for young people from the full membership of the country in NATO and EU - impacts on monetary policy, business and the capital market",Anita Angelovska Bezhoska,2018-10-18 00:00:00,2018,1195,North Macedonia,national,institution_alias,National Bank of the Republic of Macedonia,True,False,,,8,0.51111296,0.97777408,0.48959154,True,balanced
9919de663191f26b,https://www.bis.org/review/r181030g.htm,Nor Shamsiah Mohd Yunus: Reshaping Malaysia's future - setting the goal for greater governance and transparency,Nor Shamsiah Mohd Yunus,2018-10-30 00:00:00,2018,2577,Malaysia,national,institution_alias,Central Bank of Malaysia,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
3152883875baa1bf,https://www.bis.org/review/r181030h.htm,Pablo Hernández de Cos: Financial disintermediation and the future of the banking sector,Pablo Hernández de Cos,2018-10-30 00:00:00,2018,2054,Spain,national,institution_alias,Bank of Spain,False,False,,,2,0.17164671,0.34329343,0.62959535,True,dovish
cc4f4c33157e4873,https://www.bis.org/review/r181030i.htm,Jens Weidmann: Lessons learned from the crisis and economic policy challenges,Jens Weidmann,2018-10-17 00:00:00,2018,3061,Germany,national,institution_alias,Deutsche Bundesbank,True,False,,,24,0.41958012,0.83916023,0.53197454,True,dovish
cfb5b0638f73cf57,https://www.bis.org/review/r181030k.htm,Simon Potter: US monetary policy normalization is proceeding smoothly,Simon M Potter,2018-10-26 00:00:00,2018,5200,United States,national,institution_alias,Federal Reserve Bank,False,False,,,58,0.42392386,0.84784773,0.45725391,True,dovish
d24e5780609d32eb,https://www.bis.org/review/r181030a.htm,Viral V Acharya: On the importance of independent regulatory institutions - the case of the central bank,Viral V Acharya,2018-10-26 00:00:00,2018,7014,India,national,institution_alias,Reserve Bank of India,True,False,,,54,0.47254201,0.94508401,0.52591961,True,balanced
00475069a894d3b8,https://www.bis.org/review/r181030c.htm,Masayoshi Amamiya: The future of money,Masayoshi Amamiya,2018-10-20 00:00:00,2018,5623,Japan,national,institution_alias,Bank of Japan,True,False,,,17,0.30526812,0.61053625,0.44486623,True,dovish
55f018e8f6762193,https://www.bis.org/review/r181030e.htm,Benoît Cœuré: The international dimension of the European Central Bank's asset purchase programme - an update,Benoît Cœuré,2018-10-26 00:00:00,2018,2518,European Union,supranational,institution_alias,European Central Bank,True,False,,,30,0.33644367,0.67288733,0.56213454,True,dovish
198a8831f44eca26,https://www.bis.org/review/r181030j.htm,Caroline Abel: Public-private sector dialogue on combatting money laundering and financing of terrorism,Caroline Abel,2018-09-07 00:00:00,2018,1877,Seychelles,national,institution_alias,Central Bank of Seychelles,False,False,,,1,0.25440612,0.50881225,0.82070455,True,dovish
3e817b0fdddc7d6f,https://www.bis.org/review/r181102a.htm,Lesetja Kganyago: South Africa's adjustment path,Lesetja Kganyago,2018-11-01 00:00:00,2018,2704,South Africa,national,institution_alias,South African Reserve Bank,True,False,,,7,0.73236517,0.53526967,0.66397555,True,hawkish
ebb4b5d4232cddf8,https://www.bis.org/review/r181102b.htm,Thomas Jordan: Protectionism complicates monetary policy,Thomas Jordan,2018-10-31 00:00:00,2018,3964,Switzerland,national,institution_alias,Swiss National Bank,True,False,,,31,0.52260264,0.95479471,0.59288718,True,balanced
3044a09c7155da5d,https://www.bis.org/review/r181102c.htm,John A Rolle: Small country interfaces with the world's financial rule-makers,John A Rolle,2018-10-30 00:00:00,2018,1931,The Bahamas,national,institution_alias,Central Bank of The Bahamas,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
724540ca37c8c935,https://www.bis.org/review/r181102d.htm,Ravi Menon: Asia's digital transformation,Ravi Menon,2018-10-31 00:00:00,2018,1543,Singapore,national,institution_alias,Monetary Authority of Singapore,False,False,,,0,0.50000000,0.00000000,0.00000000,False,insufficient_signal
